index,Price
312,514862.1065590116
313,2045306.869638415
314,949945.2229463395
315,876087.5960607589
316,633187.3044916994
317,1844142.7044772515
318,906862.9396616754
319,819275.5946024733
320,1011809.9013687982
321,793698.960171452
322,626750.1316070892
323,1073093.335883152
324,1626077.0362727717
325,709895.2224772754
326,981238.220236887
327,1082097.2383223707
328,2372218.7299775486
329,605215.0360850939
330,496380.9708766239
331,1446950.7181554576
332,1182431.0929162041
333,1654965.3248859867
334,699381.61305535
335,602275.0196358177
336,844962.9880921864
337,1522590.686190359
338,669580.1336220312
339,1047925.3126987475
340,1567158.546771571
341,919424.7102766258
342,1608855.2635248778
343,1252885.5523662292
344,1032491.7689674292
345,741912.739029703
346,1460565.4662830834
347,697484.8102249829
348,572901.4288329077
349,229230.76293866406
350,1022169.2680202504
351,772908.5140452506
352,1002787.8943679652
353,1181454.846033533
354,1535996.1861069668
355,475927.66731643735
356,404742.86318337545
357,1273921.0600707834
358,953557.4247722975
359,896885.2157838326
360,624772.0676248427
361,823528.4113579253
362,1499175.808935685
363,1140818.340700612
364,610339.6675062147
365,536695.812278871
366,582768.757390209
367,542105.6400600588
368,1233225.342993285
369,765076.4279353861
370,1214565.3080745023
371,1525815.3828349826
372,1291984.4301940622
373,1202173.1205918225
374,1382332.0630582538
375,1377652.7785339784
376,1840828.7251578178
377,249122.35557746305
378,513631.67785677547
379,734292.7266173619
380,769350.1882159072
381,1030205.1645912705
382,992205.2247701762
383,415331.0362736791
384,928708.933594743
385,653114.4206283381
386,1024054.642947481
387,1525413.6960429042
388,392735.7358740312
389,523162.50976976973
390,789402.5917236423
391,512790.3922339844
392,1714537.3176580835
393,1127627.8864484075
394,1246594.8855571528
395,1638177.754400256
396,1759460.0254027485
397,526495.0093566377
398,1059896.3476610854
399,808810.3916091095
400,689860.1609759466
401,2176438.151737583
402,814677.6669945042
403,386687.8935255208
404,536056.1524589243
405,981788.3521451317
406,1305108.6000745213
407,1662689.312436645
408,1187537.087436502
409,407378.0597926378
410,1222140.3413813796
411,1578283.1756444895
412,941110.2837631227
413,1033460.0306513573
414,2005051.355011804
415,845959.2242207709
416,1139906.2803915367
417,1125503.6453919115
418,1043225.0661740699
419,1005066.1741210998
420,686257.619301066
421,1198552.145503872
422,2126742.1246517715
423,716410.3197554254
424,1314939.7132422621
425,1282449.2349630094
426,519161.2346285351
427,1794365.6719517056
428,737165.0525248537
429,536491.957175968
430,581759.5923700198
431,1260149.6346008363
432,2718369.1732012844
433,2404412.073910964
434,530479.3447387165
435,967994.5707861888
436,1175455.2459353018
437,634130.4275854793
438,1235239.171750071
439,1625815.7530752216
440,639369.5356103019
441,1060453.8981600273
442,658399.3550152774
443,1237158.579475549
444,72941.75014807284
445,1100419.0536151829
446,643019.8312936171
447,915376.9067342253
448,1065827.7920805474
449,1096850.798093796
450,790236.0021712827
451,692994.0826952355
452,2084595.1341471602
453,1235854.6286488632
454,754393.032287085
455,918119.284450382
456,977477.2078681234
457,1081449.5154792182
458,1851001.0621700557
459,1443697.6815052992
460,1143978.852070884
461,840613.2163737789
462,1225569.0975078098
463,678770.4832254131
464,506581.386227428
465,705232.9024374525
466,581005.004701541
467,531449.1508124016
468,1021206.4947043485
469,1819702.8638370293
470,754998.493581742
471,136227.70070801117
472,1037434.8132208204
473,1145792.0185874933
474,988323.876897966
475,1293232.0199709048
476,1640629.6548124286
477,617737.3439379353
478,1077483.501650391
479,634648.4335526573
480,583658.8900729339
481,955091.1989368075
482,1783855.6835690276
483,1505874.5525033283
484,557459.9743492096
485,1861859.5833720425
486,869979.6485326067
487,4340.042895989784
488,659597.8239293657
489,1011031.2611719586
490,1364361.245297758
491,1186500.254844963
492,693105.1533593412
493,468704.5044206348
494,772893.4295300483
495,865332.9935062798
496,2079667.4336217092
497,867070.1287211613
498,763909.4462323543
499,1119434.9102455552
500,1156719.4102401559
501,1120708.6471439842
502,1759913.4839520166
503,615008.8435389954
504,860059.2263292733
505,679178.5576730499
506,1057313.2531007356
507,1458502.4145310912
508,819981.3657208972
509,1173262.4041159698
510,389101.3111018868
511,1482968.8959805765
512,1163669.157540923
513,861643.5716475968
514,198085.89041152806
515,1305699.200793882
516,516855.3121413111
517,492250.6182601148
518,1772960.5891502118
519,1837593.6601512823
520,510949.06262306124
521,1200046.8596317247
522,1782556.6719276942
523,975031.0317550881
524,819658.6187141754
525,867858.2457191567
526,1031933.5765209498
527,1527665.912233037
528,400402.20187475206
529,1109484.1273251711
530,2126931.026560415
531,1393422.4729077865
532,1231635.7680063618
533,590764.1901488586
534,1255130.1584406253
535,931576.0097540636
536,858768.8138328465
537,1134803.8026043558
538,958293.7861113367
539,536757.144976866
540,1248699.3979763049
541,1368615.6223388286
542,1326527.2182121892
543,290587.6810761781
544,1348239.5414162404
545,1261325.7897551039
546,1402840.8024315706
547,608722.9751752587
548,1160710.458307412
549,1396139.3278710023
550,804550.6234793831
551,1144153.746273641
552,1937817.541809177
553,1336958.9766183891
554,1380681.876814874
555,1645651.6378409737
556,1409603.5782126116
557,847710.6252868683
558,751268.290120258
559,2001250.1788755287
560,429728.812756998
561,1263810.8768642987
562,1034519.7899711737
563,1624116.4893873292
564,1078619.9997311677
565,1245845.3216401758
566,234455.38502207433
567,870980.531718967
568,1142415.5776107972
569,1269434.8792496836
570,1176779.1815938891
571,422472.2010198819
572,348650.3649817908
573,1360793.1957633395
574,1360625.0943155135
575,736605.7965712801
576,792340.3613554677
577,1135048.4866845605
578,392472.41988723585
579,1942635.6992915776
580,821091.4576407385
581,606370.4076919863
582,1753412.2905059145
583,1068020.819476203
584,1105811.6277149117
585,718353.9993986564
586,2203294.0293515283
587,1725029.2124532792
588,1313330.1688459497
589,1584452.598368481
590,553029.2346440456
591,1083206.992584594
592,923336.3968408378
593,1610929.1901853783
594,275175.44414168946
595,2086575.0733264163
596,290171.7725472788
597,654313.9000890844
598,1988706.5762593225
599,714278.5010460687
600,1241284.8595049311
601,1986831.3830333417
602,203580.67386036122
603,637193.0902870714
604,843526.2933270277
605,1155129.968673066
606,687920.5514946212
607,1076679.168891297
608,1358917.522414533
609,1287818.7816171932
610,-173207.92242485733
611,485099.6004121895
612,966668.0546468855
613,2000205.91775914
614,548573.0136303599
615,724181.176049002
616,514254.17419881
617,701913.7936511433
618,1225688.627294652
619,1280115.1009263317
620,-47749.57835881389
621,2561519.478332752
622,-76153.92292845063
623,349991.5128082088
624,133670.94374781149
625,1427692.4467634722
626,857824.2580140764
627,1884366.6375795808
628,1729036.1147758514
629,1417152.4525336497
630,1018008.8183556276
631,928512.6700987304
632,1208499.455893158
633,1248915.3441537628
634,1947744.103204364
635,1001085.473350293
636,1281697.718032817
637,385555.6794359239
638,1250474.0615701568
639,862797.7905167853
640,1498851.6666373122
641,624549.7716526315
642,1650923.7832762338
643,1487148.6202754818
644,1164856.12251942
645,2333214.784600012
646,6679.333312978561
647,186656.1618435874
648,728289.4829910179
649,526872.1342625146
650,1733525.3555176454
651,887439.4286838789
652,641517.2956235548
653,1341935.022262946
654,1148591.12253759
655,902097.5527910152
656,1619176.159285348
657,664482.8693004707
658,977170.6716018599
659,964025.4473732724
660,1158562.3709582873
661,355900.2739387442
662,1126937.160819672
663,1020661.5528473612
664,520894.06277500873
665,1240232.4404028796
666,520987.6999805777
667,189136.9347189092
668,1551978.9724602117
669,751598.1589797828
670,1828355.510631756
671,971954.6655485868
672,1226654.9128439766
673,687450.6114181059
674,674740.1107189823
675,549368.0991221201
676,933888.8834450897
677,1373454.517744574
678,562379.2981329379
679,1357678.084678005
680,1179581.4156271259
681,1120309.1307580275
682,635402.9615402445
683,444491.7865175394
684,442263.97325059236
685,1479585.159461132
686,749079.9592933708
687,1641166.5905234013
688,920466.2052092869
689,1176155.4431664455
690,1607432.6755147786
691,1675921.8184353122
692,816592.1240214023
693,811034.2727188449
694,784481.7959370387
695,458374.8125466951
696,470103.9752788921
697,1359532.991665516
698,669552.789934406
699,3213791.448980921
700,830410.0611805217
701,896508.7542304778
702,2066406.7646214133
703,955321.4365157697
704,1850175.6245832248
705,801802.6279758131
706,1794503.398206615
707,566542.6620466677
708,1341633.90538484
709,1418539.3606375237
710,483297.46127995406
711,1182543.3499565711
712,1188656.187988713
713,802644.7427990623
714,1099031.0718110916
715,897787.5330954569
716,491794.1725373152
717,1663319.0386708798
718,634334.3659842059
719,480021.51252352074
720,805095.3803229458
721,936505.7187490487
722,2334929.2147812364
723,942340.795878394
724,630709.4268939327
725,536458.4840074426
726,890377.624111183
727,1136364.71012403
728,1154103.7693811445
729,1643059.4692757004
730,946840.9714334914
731,1365861.801667549
732,1554859.378540298
733,1021199.1374500538
734,366751.2768669685
735,937220.4050756977
736,957556.214338209
737,1432647.3096392432
738,703729.5230467762
739,1941609.4700733195
740,732890.3560181353
741,814581.9574843408
742,640298.8537378667
743,1946120.8270476628
744,1003359.8557304165
745,1099082.633432577
746,1908181.7972621964
747,850316.4186716203
748,467285.5981871992
749,1145917.5334673233
750,1356103.404318512
751,1054295.6144107832
752,1361386.9640106722
753,746391.1888047347
754,698786.1515815014
755,1179880.3156435988
756,1069217.6636429485
757,628846.2566942528
758,1652820.9586235527
759,994839.7260200665
760,1449121.9623838838
761,956284.0768855959
762,968620.3887842176
763,612617.9316573595
764,-23664.533237137483
765,507375.33339012053
766,1422156.9735180745
767,1826519.535818052
768,167579.5508458265
769,829718.9191306536
770,419063.66803334653
771,841687.2096578893
772,860887.3302116753
773,1415866.9649724197
774,1441002.0947757692
775,863852.2605055529
776,909568.6201666109
777,1177862.526998769
778,1038318.8661601804
779,1883064.630686732
780,995320.5800013728
781,520510.48322286224
782,1361346.9120476497
783,977324.824308458
784,541274.6985145966
785,846212.5748437159
786,1482620.6367268926
787,1065427.4909198442
788,949366.8972485065
789,425964.84105169494
790,852882.8930854462
791,949489.0860977415
792,1968507.663211199
793,814666.5186778498
794,1493024.6357669192
795,794043.4284003885
796,1051049.2801004304
797,723953.9714140054
798,1023597.9126240171
799,758843.6633039606
800,1668806.4149972657
801,1360045.033635183
802,2154776.2230814653
803,1691247.8911507493
804,423090.7763338684
805,471433.4618650833
806,197056.93177265
807,1375751.2817840874
808,1010561.9500804301
809,1279553.7132656218
810,1229131.9783463124
811,1595508.1153087085
812,516970.64210900955
813,402978.1946863455
814,1578554.0639144904
815,848630.5019194663
816,1218556.244823596
817,684534.5147883184
818,916777.2978225714
819,1080327.3228745547
820,1358767.0625499142
821,1157355.3047840304
822,1492144.5074165738
823,262894.4944513907
824,1591621.7877892824
825,1594880.4891253249
826,1096695.49516443
827,621903.3088944862
828,1083048.894036647
829,1512975.1295183473
830,961612.6703211868
831,1103295.5846138387
832,383942.50880230055
833,1021732.0309580846
834,1795072.0225558295
835,697005.8713349267
836,258738.99524352257
837,906509.8397621403
838,1265969.3353664041
839,1545237.1519319357
840,685186.2592179982
841,1208587.0552510277
842,1790942.3780995337
843,360405.1733918097
844,1153990.170527889
845,1139961.2168753478
846,889032.4719507061
847,737718.8252881812
848,1220356.8955477597
849,1195533.6521915481
850,2927817.0466678194
851,1125121.5449074311
852,176306.5338251969
853,1374532.6717091233
854,882219.5980291876
855,1255527.1533339652
856,577093.802020852
857,1511873.9461846212
858,803123.8671998861
859,301631.85526044574
860,1820194.7885154765
861,2214158.3608095534
862,1837761.2733000875
863,1047385.6883216063
864,1426527.8841743967
865,1263436.7251836536
866,1021975.4398018285
867,1047346.1907909773
868,2140851.0478708986
869,674301.1163040027
870,1719922.238795184
871,1244431.7569436927
872,999202.5803175392
873,645651.1654107058
874,1721806.12810562
875,813755.6508611324
876,920487.8471806811
877,1199347.027479127
878,690084.1257647283
879,990890.7899499028
880,282556.1030391338
881,1004670.2127362737
882,977300.815488427
883,17289.76372382336
884,946663.0465693711
885,697878.3544491301
886,1323014.2001616736
887,946269.2502591652
888,1470692.142587254
889,2062424.369908939
890,855345.4432527244
891,671116.2707018862
892,1503091.699819367
893,96134.96763386403
894,528583.3979561587
895,1000731.2180390595
896,891494.7428611093
897,1279395.7443619363
898,920326.4797458034
899,1147962.995405843
900,804534.8609096927
901,968841.8374204249
902,1303563.9616626932
903,708063.5973066108
904,1229357.2703870318
905,612324.0818935393
906,867291.9420096935
907,332534.96608888987
908,1202437.5316775395
909,854221.1507539474
910,924910.5611791536
911,1332668.5969379912
912,795999.1514692644
913,1289397.837211412
914,1540891.6014899598
915,1084362.6767895492
916,869706.2740152772
917,579891.2586163231
918,926492.3723369038
919,592562.4426687444
920,488740.4381378755
921,1397089.684254346
922,1201974.4772259295
923,799687.3389427315
924,1257491.0583262509
925,1575098.4238406606
926,824920.9515388925
927,957952.679294619
928,1568713.8234624842
929,861960.6229819772
930,1559073.6671540774
931,932240.9712478667
932,749710.3387133991
933,1517335.6916010634
934,975904.2432155875
935,1057324.0505929184
936,757402.6493967446
937,1487352.2412764002
938,1192600.6170144435
939,-62242.484176615835
940,858742.5692105363
941,1846852.6266902057
942,898948.0997965494
943,975660.4593458083
944,1665912.2987098647
945,856183.9844883687
946,1046929.7048410554
947,1785025.634229727
948,1317073.5191496292
949,941009.2592757859
950,1309536.9395230208
951,611953.6910377948
952,2751.3258091857424
953,1506666.8815513502
954,1234868.0052216267
955,551661.4475491219
956,881962.0102124601
957,1204493.9979744758
958,562065.4077635827
959,2127638.3590207966
960,647650.5369249424
961,970060.2984097074
962,531242.7568475094
963,801977.2833710043
964,126972.88195762155
965,610544.3022207487
966,626720.2843959192
967,471248.2689694008
968,854025.6593824034
969,1378744.666525847
970,659487.5384968435
971,2029474.1360089509
972,986013.5288381737
973,625466.6745112115
974,685458.0452585036
975,1185058.2238482782
976,836909.3886054575
977,977785.6270559211
978,873563.7345079172
979,1278259.1081085503
980,1388618.062355666
981,889878.3118848996
982,1442508.9550467795
983,1352157.7271084199
984,903298.248654868
985,1140423.6027013394
986,1316346.6339664934
987,1046923.5070666084
988,1089948.4281269135
989,952754.5345664304
990,1024226.5513385027
991,257443.54865348188
992,908104.833658322
993,1142322.036350112
994,598963.5583017545
995,734151.6296877014
996,1043478.8535438888
997,1452208.7645452726
998,1593832.1770973029
999,1125506.70280335
1000,757313.9795022947
1001,463030.23802096397
1002,914870.8717410034
1003,915438.0161695268
1004,557135.3482497213
1005,2454365.9474266972
1006,992079.1270649934
1007,412847.6432604245
1008,506373.6796010134
1009,1157528.3928574617
1010,926472.6954273342
1011,924206.5255768546
1012,175904.93237835472
1013,1524868.7258121728
1014,1665361.0290717827
1015,778497.2325001601
1016,704579.0258352007
1017,576423.5975371301
1018,777175.8433943978
1019,1227336.210459893
1020,1295585.9419367414
1021,377940.6825741902
1022,157117.6186737304
1023,530085.5353384691
1024,19040.018309243256
1025,2053763.802247561
1026,775550.3846355504
1027,863262.5868585552
1028,701574.9900421128
1029,1150140.1682231359
1030,-11808.04079707188
1031,2424618.3090484706
1032,650003.6141463919
1033,1856852.2051011939
1034,837778.2823615847
1035,1028928.6196400253
1036,1626263.9569126526
1037,1148605.0834688684
1038,805036.74371333
1039,2093577.4454957414
1040,1584680.3565108557
1041,1094464.50565862
1042,774679.2389952564
1043,678344.0637658539
1044,387305.21216045914
1045,1146277.4215140203
1046,1024040.8788608527
1047,22516.28030449187
1048,652362.4553680746
1049,2075204.764312447
1050,486565.38654044725
1051,682593.703651641
1052,219198.9580509977
1053,1131745.350047136
1054,1477380.448362865
1055,1120070.9587499297
1056,711906.2306925617
1057,891061.8289543372
1058,957087.6580098085
1059,1504142.807797712
1060,1764404.5622941628
1061,661547.6750322988
1062,-18087.26335202332
1063,815479.1374142666
1064,455095.55263548135
1065,1165763.2607463673
1066,1048508.234776258
1067,1195707.0340517075
1068,1383743.6235599432
1069,1778362.5154664023
1070,476139.7658407212
1071,862523.0229964578
1072,882172.0710572596
1073,703171.8771330684
1074,1041176.1456129109
1075,1989442.2706134934
1076,1294991.086727941
1077,1153502.1880743094
1078,1446459.3124325243
1079,521944.103477611
1080,616253.1761632375
1081,1566866.063926724
1082,2697026.611510653
1083,753981.5903153378
1084,905104.1772924203
1085,487704.2973716906
1086,603735.7336881827
1087,2452463.192923325
1088,1241872.102770638
1089,888762.3221859592
1090,1306322.808345513
1091,564741.910181257
1092,1006324.7736751374
1093,898266.6590593792
1094,997329.0169167104
1095,1786251.2823832203
1096,1090763.4084344772
1097,766125.8880126814
1098,1560139.2775372649
1099,606304.1626609969
1100,738532.5902220721
1101,1887580.758969292
1102,697707.1593600302
1103,784068.2719849381
1104,1147129.2513481178
1105,1020914.240751216
1106,937424.8431923804
1107,1249260.8803799127
1108,511452.4760383947
1109,1046975.3749696629
1110,1589675.713508389
1111,371432.6504808543
1112,515785.992926555
1113,1502113.934058754
1114,319889.40479556425
1115,1580097.7041094538
1116,1310688.7373910781
1117,747068.8098441688
1118,1905342.4184591193
1119,1538478.1288366187
1120,1462834.5796292028
1121,1095733.8488527907
1122,765163.0888611879
1123,1248825.85658994
1124,838740.696863323
1125,1232095.3034645107
1126,1434041.45241996
1127,1123017.0879816948
1128,1613967.8585245563
1129,1087399.7789156311
1130,887404.0081009436
1131,625049.6974206276
1132,1268068.7667535432
1133,1718876.3085786547
1134,999115.1728827201
1135,2162688.8289857833
1136,829323.9555630246
1137,1236893.7771380388
1138,2010736.3679789836
1139,909837.2826025728
1140,1700939.452099705
1141,516175.13175255666
1142,197623.69535047037
1143,1194241.1789710664
1144,680101.9075880831
1145,1119489.9127581879
1146,492772.0675508864
1147,376231.9378166995
1148,501064.97170656896
1149,678331.6845319313
1150,927433.0621201256
1151,1092840.7856385752
1152,1182714.006946728
1153,1536525.0316351482
1154,2283571.4560443307
1155,1057667.0442486228
1156,508086.2965431346
1157,348834.6205591755
1158,1929822.6847232892
1159,1057022.2512559695
1160,707900.4712976008
1161,917822.6880634697
1162,1661455.8184920237
1163,940095.1137454966
1164,1017511.2219598857
1165,1004663.8942801468
1166,1022343.2489138944
1167,805021.408044585
1168,825575.439155207
1169,1183565.6796725555
1170,1013443.942274793
1171,946906.9794094656
1172,1655163.278048669
1173,1106370.6484325503
1174,1011318.1529330541
1175,1208382.091718235
1176,977481.2467816374
1177,1023598.1511343005
1178,1327685.741432156
1179,483157.81326236005
1180,1052821.8109153477
1181,629262.5806208334
1182,1698458.867693551
1183,1523993.1469570193
1184,1455372.9670874053
1185,1037976.8807439888
1186,1485413.9230578677
1187,819363.6508717632
1188,890479.9311260064
1189,549567.1564573899
1190,1039711.7546676544
1191,1003970.7906197368
1192,820264.1019816105
1193,579150.1762381797
1194,1961965.322777825
1195,1408905.266612513
1196,1653564.8533492777
1197,756588.6516196807
1198,1748451.8945081295
1199,1126045.2448495089
1200,772171.6693712007
1201,617979.8610965833
1202,1791099.5067857052
1203,1296661.1037552245
1204,526805.1404311964
1205,1203521.402134672
1206,790867.5555605232
1207,872176.6009026393
1208,726321.1149191093
1209,268443.6517017593
1210,1799534.4437310346
1211,658064.7516963757
1212,1403406.4912265514
1213,634518.967228249
1214,118391.14904993284
1215,1728904.0119355083
1216,999446.5989698218
1217,1256492.917930829
1218,1373001.473852062
1219,978465.7327017053
1220,52741.86276194849
1221,1076258.3552483055
1222,2431052.4861617563
1223,739143.1002016151
1224,995839.2278855706
1225,594195.6669482843
1226,726480.0905180224
1227,1092862.436713595
1228,1978868.554348474
1229,575845.1622836567
1230,1563471.8818280029
1231,872820.3624917341
1232,1255810.570806264
1233,1280932.650511588
1234,987824.3271285796
1235,873235.6993309576
1236,896921.018048773
1237,1501174.1547540133
1238,482554.2535418484
1239,1401368.2358152135
1240,784736.4344265163
1241,922543.3880945686
1242,1147962.8223842336
1243,818933.6885736375
1244,331820.8340982554
1245,597303.2824628106
1246,2087820.5406076657
1247,1442338.0237063703
1248,974720.947442231
1249,1844627.320515261
1250,586425.5421302775
1251,1538370.9962736901
1252,620773.1907252278
1253,230725.6336773343
1254,835451.5505673634
1255,1538568.218134704
1256,139649.57691577543
1257,2362982.5653340477
1258,780307.4205630205
1259,279840.08874265675
1260,864654.7918578377
1261,931589.1192076281
1262,1666948.6379590426
1263,1320766.6822365643
1264,284184.74175313476
1265,3470217.1900497307
1266,1933896.4306847928
1267,915066.908580316
1268,256812.08838966896
1269,774057.0090937167
1270,1082552.3796517893
1271,798890.4206783678
1272,998814.4162092181
1273,1544265.599407604
1274,2037965.954514082
1275,464752.98587576905
1276,2460064.534980326
1277,969430.3332096387
1278,1099080.0261881389
1279,1752603.1835142882
1280,825089.993691972
1281,1709973.9841630477
1282,915856.3636289393
1283,1528793.957866587
1284,1118876.2030609623
1285,1923018.494364209
1286,1842014.5686039873
1287,965576.9554449436
1288,1516053.2857594276
1289,1137945.7068618094
1290,1339592.1126236604
1291,1872078.256489369
1292,845541.7579946283
1293,1027725.3628649269
1294,899090.2373236394
1295,1028801.8501200434
1296,181126.76734683872
1297,1245427.9461141042
1298,490488.9674853723
1299,999130.1512030831
1300,257108.0793113266
1301,1818189.5438650604
1302,1883465.234527239
1303,1571942.78436296
1304,2119354.2667110893
1305,1047945.7242098642
1306,2407652.3306768225
1307,747331.155014738
1308,1095531.6498149948
1309,621090.0757958686
1310,1147464.2233171826
1311,1100204.8671658684
1312,1927844.499968477
1313,2047361.2603575964
1314,1124213.3686658803
1315,606028.2910642778
1316,910564.9015342244
1317,798047.4540213263
1318,447854.5601285731
1319,48190.24471330969
1320,786143.3117742804
